comando,backend,ejemplo,n,iteracion,tiempo
prove,bb,assert_zero,10000,3,1.0228464603424072
prove,bb,assert_zero,10000,4,1.0199341773986816
prove,bb,assert_zero,10000,5,1.0256869792938232
prove,bb,assert_zero,10000,6,1.0332307815551758
prove,bb,assert_zero,10000,7,1.033287763595581
prove,bb,assert_zero,10000,8,1.0249805450439453
prove,bb,assert_zero,10000,9,1.0290467739105225
prove,bb,assert_zero,10000,10,1.0272324085235596
prove,bb,assert_zero,10000,11,1.0306122303009033
prove,bb,assert_zero,10000,12,1.0337142944335938
prove,bb,assert_zero,10000,13,1.0335657596588135
prove,bb,assert_zero,10000,14,1.0308058261871338
prove,bb,assert_zero,10000,15,1.033815860748291
prove,bb,assert_zero,10000,16,1.0345561504364014
prove,bb,assert_zero,10000,17,1.0385856628417969
prove,bb,assert_zero,10000,18,1.0269932746887207
prove,bb,assert_zero,10000,19,1.0294663906097412
prove,bb,assert_zero,100000,0,7.103923320770264
prove,bb,assert_zero,100000,1,7.233184337615967
prove,bb,assert_zero,100000,2,7.217288255691528
prove,bb,assert_zero,100000,3,7.202713489532471
prove,bb,assert_zero,100000,4,7.198741674423218
prove,bb,assert_zero,100000,5,7.198999404907227
prove,bb,assert_zero,100000,6,7.208068609237671
prove,bb,assert_zero,100000,7,7.200388193130493
prove,bb,assert_zero,100000,8,7.1935412883758545
prove,bb,assert_zero,100000,9,7.232275009155273
prove,bb,assert_zero,100000,10,7.194088697433472
prove,bb,assert_zero,100000,11,7.192044973373413
prove,bb,assert_zero,100000,12,7.219085216522217
prove,bb,assert_zero,100000,13,7.198361158370972
prove,bb,assert_zero,100000,14,7.2004499435424805
prove,bb,assert_zero,100000,15,7.208552360534668
prove,bb,assert_zero,100000,16,7.2168028354644775
prove,bb,assert_zero,100000,17,7.2601401805877686
prove,bb,assert_zero,100000,18,7.199785947799683
prove,bb,assert_zero,100000,19,7.197216033935547
prove,bb,assert_zero,1000000,0,56.82775092124939
prove,bb,assert_zero,1000000,1,57.81043601036072
prove,bb,assert_zero,1000000,2,57.84903860092163
prove,bb,assert_zero,1000000,3,57.76238393783569
prove,bb,assert_zero,1000000,4,57.69052314758301
prove,bb,assert_zero,1000000,5,57.83054542541504
prove,bb,assert_zero,1000000,6,57.745341300964355
prove,bb,assert_zero,1000000,7,57.73399996757507
prove,bb,assert_zero,1000000,8,57.76799654960632
prove,bb,assert_zero,1000000,9,57.77631902694702
prove,bb,assert_zero,1000000,10,57.75894117355347
prove,bb,assert_zero,1000000,11,57.74880123138428
prove,bb,assert_zero,1000000,12,57.7917582988739
prove,bb,assert_zero,1000000,13,57.73347592353821
prove,bb,assert_zero,1000000,14,57.807435274124146
prove,bb,assert_zero,1000000,15,57.779414892196655
prove,bb,assert_zero,1000000,16,57.758126735687256
prove,bb,assert_zero,1000000,17,57.8039813041687
prove,bb,assert_zero,1000000,18,57.80130863189697
prove,bb,assert_zero,1000000,19,57.731687784194946
prove,noirky2-bits,memory,100,0,2.1977992057800293
prove,noirky2-bits,memory,100,1,2.2221031188964844
